ds,y,volume,rsi,ema_9,ema_21,macd,macd_signal
2024-05-07,177.81,75045854,61.77337826453244,177.279659748504,172.74462849554325,2.867526489250963,0.1167969862944454
2024-05-08,174.72,79969488,63.39565546309305,176.7677277988032,172.92420772322112,2.5998649462867434,0.613410578292905
2024-05-09,171.97,65950292,63.51227423963378,175.80818223904257,172.83746156656463,2.141157299277353,0.9189599224897946
2024-05-10,168.47,72627178,64.53245324532452,174.34054579123404,172.44041960596783,1.4781680339648062,1.0308015447847971
2024-05-13,171.89,67018903,64.83804122586977,173.85043663298723,172.39038145997074,1.214707292948276,1.067582694417493
2024-05-14,177.55,86407422,59.64956195244056,174.59034930638978,172.8594376908825,1.4459593358219536,1.1432580226983853
2024-05-15,173.99,79662993,52.52619016045617,174.47027944511183,172.96221608262044,1.3266729382349638,1.179941005805701
2024-05-16,174.84,59812220,54.40365738873203,174.5442235560895,173.13292371147313,1.2859024223108406,1.2011332891067288
2024-05-17,177.46,77445845,33.80831544017177,175.1273788448716,173.52629428315737,1.448308400748516,1.2505683114350863
2024-05-20,174.95,61727425,40.307191063532684,175.0919030758973,173.6557220755976,1.3588166926783458,1.2722179876837383
2024-05-21,186.6,115266512,56.43872978764854,177.39352246071783,174.83247461417963,2.202561745413334,1.4582867392296575
2024-05-22,180.11,88313477,50.08650519031144,177.9368179685743,175.3122496492542,2.3207943451867834,1.6307882604210828
2024-05-23,173.74,71975496,44.08636291474838,177.09745437485947,175.16931786295834,1.8788307769729897,1.6803967637314643
2024-05-24,179.24,65584478,45.748613678373395,177.52596349988758,175.53937987541667,1.949898285899792,1.7342970681651297
2024-05-28,176.75,59736620,49.12338736354615,177.37077079991008,175.64943625037878,1.7847244164162248,1.7443825378153488
2024-05-29,176.19,54782649,51.26877265665458,177.13461663992805,175.69857840943524,1.5903035851522986,1.7135667472827387
2024-05-30,178.79,77784755,55.90169608861196,177.46569331194246,175.97961673585021,1.6272638616816266,1.6963061701625164
2024-05-31,178.08,67314602,58.73795235497364,177.588554649554,176.17056066895472,1.5810388491427432,1.6732527059585618
2024-06-03,176.29,68568920,54.122938530734636,177.3288437196432,176.18141878995883,1.3840131116932355,1.6154047871054966
2024-06-04,174.77,60056340,47.17594473791142,176.81707497571458,176.05310799087164,1.0926224272334366,1.5108483151310845
2024-06-05,175.0,57953756,51.10045761603834,176.45365998057167,175.9573709007924,0.8702209231440747,1.3827228367336828
2024-06-06,177.94,69887024,53.230512713630674,176.75092798445735,176.1376099098113,0.9205875974541868,1.2902957888777835
2024-06-07,177.48,56244932,50.02182453077257,176.8967423875659,176.2596453725557,0.9128624836235701,1.2148091278269408
2024-06-10,173.79,50869682,48.76595744680852,176.27539391005274,176.03513215686883,0.6020480783873552,1.0922569179390238
2024-06-11,170.66,64761928,29.28794178794176,175.1523151280422,175.54648377897166,0.10198496228051113,0.8942025268073214
2024-06-12,177.29,90389446,46.3490419471776,175.57985210243376,175.7049852536106,0.2379242876978367,0.7629468789854245
2024-06-13,182.47,118984122,61.66176863478492,176.95788168194701,176.31998659419145,0.7549374425097426,0.7613449916902881
2024-06-14,178.01,82038194,48.309975267930724,177.16830534555763,176.47362417653767,0.7956179775617045,0.7681995888645714
2024-06-17,187.44,109786083,62.33556427417494,179.22264427644612,177.47056743321605,1.5706740323452948,0.9286944775607162
2024-06-18,184.86,68982265,59.55898566703421,180.35011542115691,178.1423340301964,1.9542002971205363,1.1337956414726804
2024-06-20,181.57,55893139,53.01911381407472,180.59409233692554,178.45394002745127,1.9699636065926427,1.301029234496673
2024-06-21,183.01,63029482,55.270472525122926,181.07727386954045,178.86812729768295,2.0747358449928015,1.455770556595899
2024-06-24,182.58,61992070,56.925787271526126,181.3778190956324,179.20557027062085,2.09887664892463,1.5843917750616452
2024-06-25,187.35,63678265,62.92642827784627,182.57225527650593,179.94597297329167,2.474384382501711,1.7623902965496585
2024-06-26,196.37,95737066,68.5987815491732,185.33180422120475,181.43906633935606,3.459931645190295,2.101898566277786
2024-06-27,197.42,72746521,67.53059755219581,187.74944337696382,182.89187849032368,4.2764153222803145,2.5368019174782916
2024-06-28,197.88,95438068,68.35853131749461,189.77555470157105,184.25443499120334,4.904071589831972,3.0102558519490277
2024-07-01,209.86,135691395,78.24588880187943,193.79244376125686,186.58221362836667,6.295607735750451,3.667326228709313
2024-07-02,231.26,205047920,86.89722357525574,201.2859550090055,190.64383057124243,9.021220297529851,4.738105042473421
2024-07-03,246.39,166561471,88.12624144780402,210.3067640072044,195.71166415567495,12.260817372456415,6.242647508470021
2024-07-05,251.52,154501152,88.11968643038534,218.54941120576353,200.7851492324318,15.06846958361021,8.007811923498059
2024-07-08,252.94,157219580,92.80246772535132,225.42752896461084,205.5264993022107,17.2097530016525,9.848200139128949
2024-07-09,262.33,160742516,92.79917704880559,232.8080231716887,210.69045391110063,19.440333992977344,11.766626909898628
2024-07-10,263.26,128519430,95.6663560111836,238.89841853735095,215.46950355554603,21.040585949223555,13.621418717763614
2024-07-11,241.03,221707273,78.37373544569576,239.32473482988075,217.79318505049636,20.281232513812768,14.953381476973448
2024-07-12,248.23,155955773,79.50063325493036,241.1057878639046,220.56016822772395,20.02953130357568,15.968611442293895
2024-07-15,252.64,146912920,80.588543485854,243.4126302911237,223.47651657065813,19.955867605485935,16.766062674932304
