ds,y,volume,rsi,ema_9,ema_21,macd,macd_signal
2022-03-16,153.104,84957680,51.780034254954735,146.51636852903107,147.97388511336158,-2.110720406944637,-2.743647361743136
2022-03-17,157.239,72934840,53.40006699639402,148.66089482322485,148.81616828487415,-1.112093888426955,-2.4173366670799
2022-03-18,161.251,102962760,57.04855508288105,151.1789158585799,149.94660753170376,0.003024824239901136,-1.9332643688159399
2022-03-21,161.492,66537520,59.88425395370159,153.24153268686393,150.99618866518523,0.8958839316086653,-1.367434708731019
2022-03-22,164.889,64086120,61.70340790985178,155.57102614949116,152.25917151380474,1.856193671779522,-0.7227090326289107
2022-03-23,163.408,55811860,64.86486486486484,157.13842091959293,153.27270137618612,2.4692774434600437,-0.08431173741111986
2022-03-24,163.65,56798060,67.95334463164191,158.44073673567436,154.21609216016918,2.940778661232997,0.5207063423177035
2022-03-25,164.773,49085500,81.70109074031095,159.7071893885395,155.17581105469927,3.3662593456849095,1.0898169429911448
2022-03-28,168.99,59853820,85.94662945844594,161.5637515108316,156.43164641336298,3.9976500888231783,1.6713835721575516
2022-03-29,169.315,66153600,84.98415952292206,163.1140012086653,157.60286037578453,4.4726981059392585,2.231646478913893
2022-03-30,166.301,56167260,75.36650782490945,163.75140096693224,158.39360034162232,4.55348275631863,2.6960137343948407
2022-03-31,162.998,59965780,71.6198158962684,163.60072077354582,158.81218212874757,4.301396852697735,3.0170903580554196
2022-04-01,163.56,57089500,79.0955151060236,163.5925766188367,159.24380193522506,4.099706793134942,3.2336136450713244
2022-04-04,168.346,50007960,78.68000874890633,164.54326129506939,160.07127448656826,4.276756384153998,3.4422421928878597
2022-04-05,164.055,53728560,65.58683708616809,164.44560903605552,160.43343135142567,4.024430492397926,3.558679852789873
2022-04-06,158.756,79055760,52.089934698151154,163.30768722884443,160.28093759220516,3.3581645601970536,3.5185767942713095
2022-04-07,157.784,68136780,44.78693651700598,162.20294978307555,160.05394326564104,2.7203531938265826,3.3589320741823645
2022-04-08,154.46,46001660,40.32364597093795,160.65435982646045,159.54540296876456,1.9244798646893457,3.072041632283761
